type,subtype,level,srccountry,srcintf,srcintfrole,dstintf,dstintfrole,action,proto,service,policyid,appcat,duration,sentbyte,rcvdbyte,crscore,threat
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,209,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,748,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,1,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,1,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,1,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,186,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,538,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,766,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,791,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,139,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,9,0,0,0,0,4,17.0,15,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,377,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,597,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,81,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,766,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,1,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,320.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,320.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,390,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,795,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,1,89.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,1,1,1,1,7,17.0,8,52.0,1,0.0,0.0,0.0,5.0,2
0,0,0,6,0,0,0,0,4,6.0,597,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,1,1,1,1,7,17.0,8,52.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,766,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,209,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,796,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,748,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,795,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,33,0,0,0,0,4,6.0,679,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,33,0,0,0,0,4,6.0,679,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,45,0,0,0,0,4,17.0,624,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,40,0,0,0,0,4,6.0,797,73.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,748,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,64,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,523,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,287,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,413,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,1,1,1,1,1,1,6.0,798,52.0,0,1.0,212.0,789.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,799,52.0,0,1.0,212.0,260.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,800,52.0,0,1.0,212.0,258.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,801,52.0,0,1.0,212.0,197.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,802,52.0,0,1.0,532.0,21661.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,803,52.0,0,1.0,572.0,22734.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,804,52.0,0,1.0,572.0,23327.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,805,52.0,0,1.0,212.0,197.0,0.0,1
0,0,0,1,1,1,1,1,1,6.0,82,52.0,0,5.0,2448.0,4394.0,0.0,1
0,0,0,7,0,0,0,0,4,6.0,209,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,806,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,1,0,1,3,1,0,0,2,17.0,73,0.0,0,180.0,76.0,76.0,0.0,1
0,0,0,7,0,0,0,0,4,6.0,209,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,71,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,28,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,28,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,80,0,0,0,0,4,6.0,81,86.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,374,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,168,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,33,0,0,0,0,4,6.0,807,73.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,209,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,518,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,17.0,15,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,168,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,69,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,421,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,110,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,748,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,81,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,81,77.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,748,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,20,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,387,89.0,1,0.0,0.0,0.0,30.0,2
0,1,0,1,2,1,1,1,2,17.0,91,0.0,0,259.0,1263.0,0.0,0.0,1
0,0,0,80,0,0,0,0,4,6.0,81,86.0,1,0.0,0.0,0.0,30.0,2
0,0,0,80,0,0,0,0,4,6.0,81,86.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,766,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,407,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,16,0,0,0,0,4,6.0,792,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,766,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,399,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,33,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,766,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,612,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,6.0,0,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,27,0,0,0,0,4,17.0,95,86.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,20,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,80,0,0,0,0,4,6.0,81,86.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,480,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,0,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,0,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,0,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,0,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,30,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,0,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,812,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,766,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,0,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,808,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,209,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,809,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,186,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,811,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,813,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,612,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,125,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,531,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,17.0,41,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,748,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,748,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,101,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,101,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,25,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,455,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,24.0,260.0,0.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,424,79.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,1,1,1,1,7,17.0,8,52.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,810,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,376,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,9,0,0,0,0,4,17.0,16,73.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,1.0,9,59.0,1,0.0,0.0,0.0,5.0,2
0,0,0,6,0,0,0,0,4,6.0,137,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,249,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,33,0,0,0,0,4,6.0,679,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,554,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,713,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,806,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,159,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,42.0,1,25.0,60.0,320.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,606,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,529,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,814,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,814,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,27,0,0,0,0,4,17.0,169,86.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,598,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,815,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,815,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,122,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,816,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,817,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,817,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,817,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,818,75.0,1,0.0,0.0,0.0,30.0,2
